+2.59062000E+001, +1.25521000E+002, -2.10000000E+001,    +371
+2.63788000E+001, +1.25521000E+002, -2.10000000E+001,    +544
+2.68515000E+001, +1.25521000E+002, -2.10000000E+001,    +573
+2.73241000E+001, +1.25521000E+002, -2.10000000E+001,    +549
+2.77968000E+001, +1.25521000E+002, -2.10000000E+001,    +505
+2.82695000E+001, +1.25521000E+002, -2.10000000E+001,    +696
+2.87421000E+001, +1.25521000E+002, -2.10000000E+001,    +730
+2.92148000E+001, +1.25521000E+002, -2.10000000E+001,    +748
+2.96874000E+001, +1.25521000E+002, -2.10000000E+001,    +742
+3.01601000E+001, +1.25521000E+002, -2.10000000E+001,   +1082
+3.06327000E+001, +1.25521000E+002, -2.10000000E+001,   +1159
+3.11054000E+001, +1.25521000E+002, -2.10000000E+001,    +910
+3.15781000E+001, +1.25521000E+002, -2.10000000E+001,    +651
+3.20507000E+001, +1.25521000E+002, -2.10000000E+001,    +583
+3.25234000E+001, +1.25521000E+002, -2.10000000E+001,    +705
+3.29960000E+001, +1.25521000E+002, -2.10000000E+001,    +343
+1.83437000E+001, +1.25048300E+002, -2.10000000E+001,    +983
+1.88163000E+001, +1.25048300E+002, -2.10000000E+001,   +1053
+1.92890000E+001, +1.25048300E+002, -2.10000000E+001,    +857
+1.97617000E+001, +1.25048300E+002, -2.10000000E+001,    +553
+2.02343000E+001, +1.25048300E+002, -2.10000000E+001,    +512
+2.07070000E+001, +1.25048300E+002, -2.10000000E+001,    +435
+2.11796000E+001, +1.25048300E+002, -2.10000000E+001,    +420
+2.16523000E+001, +1.25048300E+002, -2.10000000E+001,    +517
+2.21249000E+001, +1.25048300E+002, -2.10000000E+001,    +364
+2.25976000E+001, +1.25048300E+002, -2.10000000E+001,    +446
+2.30702000E+001, +1.25048300E+002, -2.10000000E+001,    +577
+2.35429000E+001, +1.25048300E+002, -2.10000000E+001,    +445
+2.40156000E+001, +1.25048300E+002, -2.10000000E+001,    +612
+2.44882000E+001, +1.25048300E+002, -2.10000000E+001,    +513
+2.49609000E+001, +1.25048300E+002, -2.10000000E+001,    +302
+2.54335000E+001, +1.25048300E+002, -2.10000000E+001,    +299
+2.59062000E+001, +1.25048300E+002, -2.10000000E+001,    +407
+2.63788000E+001, +1.25048300E+002, -2.10000000E+001,    +607
+2.68515000E+001, +1.25048300E+002, -2.10000000E+001,    +598
+2.73241000E+001, +1.25048300E+002, -2.10000000E+001,    +554
+2.77968000E+001, +1.25048300E+002, -2.10000000E+001,    +525
+2.82695000E+001, +1.25048300E+002, -2.10000000E+001,    +815
+2.87421000E+001, +1.25048300E+002, -2.10000000E+001,    +784
+2.92148000E+001, +1.25048300E+002, -2.10000000E+001,    +824
+2.96874000E+001, +1.25048300E+002, -2.10000000E+001,    +855
+3.01601000E+001, +1.25048300E+002, -2.10000000E+001,    +827
+3.06327000E+001, +1.25048300E+002, -2.10000000E+001,    +850
+3.11054000E+001, +1.25048300E+002, -2.10000000E+001,    +933
+3.15781000E+001, +1.25048300E+002, -2.10000000E+001,    +849
+3.20507000E+001, +1.25048300E+002, -2.10000000E+001,    +614
+3.25234000E+001, +1.25048300E+002, -2.10000000E+001,    +432
+1.83437000E+001, +1.24575700E+002, -2.10000000E+001,    +609
+1.88163000E+001, +1.24575700E+002, -2.10000000E+001,   +1030
+1.92890000E+001, +1.24575700E+002, -2.10000000E+001,    +910
+1.97617000E+001, +1.24575700E+002, -2.10000000E+001,    +518
+2.02343000E+001, +1.24575700E+002, -2.10000000E+001,    +386
+2.07070000E+001, +1.24575700E+002, -2.10000000E+001,    +500
+2.11796000E+001, +1.24575700E+002, -2.10000000E+001,    +496
+2.16523000E+001, +1.24575700E+002, -2.10000000E+001,    +359
+2.21249000E+001, +1.24575700E+002, -2.10000000E+001,    +293
+2.25976000E+001, +1.24575700E+002, -2.10000000E+001,    +437
+2.30702000E+001, +1.24575700E+002, -2.10000000E+001,    +418
+2.35429000E+001, +1.24575700E+002, -2.10000000E+001,    +208
+2.40156000E+001, +1.24575700E+002, -2.10000000E+001,    +199
+2.44882000E+001, +1.24575700E+002, -2.10000000E+001,    +405
+2.49609000E+001, +1.24575700E+002, -2.10000000E+001,    +498
+2.54335000E+001, +1.24575700E+002, -2.10000000E+001,    +317
+2.59062000E+001, +1.24575700E+002, -2.10000000E+001,    +209
+2.63788000E+001, +1.24575700E+002, -2.10000000E+001,    +500
+2.68515000E+001, +1.24575700E+002, -2.10000000E+001,    +432
+2.73241000E+001, +1.24575700E+002, -2.10000000E+001,    +320
+2.77968000E+001, +1.24575700E+002, -2.10000000E+001,    +229
+2.82695000E+001, +1.24575700E+002, -2.10000000E+001,    +659
+2.87421000E+001, +1.24575700E+002, -2.10000000E+001,    +591
+2.92148000E+001, +1.24575700E+002, -2.10000000E+001,    +767
+2.96874000E+001, +1.24575700E+002, -2.10000000E+001,   +1222
+3.01601000E+001, +1.24575700E+002, -2.10000000E+001,   +1202
+3.06327000E+001, +1.24575700E+002, -2.10000000E+001,   +1044
+3.11054000E+001, +1.24575700E+002, -2.10000000E+001,    +792
+3.15781000E+001, +1.24575700E+002, -2.10000000E+001,    +529
+3.20507000E+001, +1.24575700E+002, -2.10000000E+001,    +514
+3.25234000E+001, +1.24575700E+002, -2.10000000E+001,    +418
+1.83437000E+001, +1.24103000E+002, -2.10000000E+001,    +356
+1.88163000E+001, +1.24103000E+002, -2.10000000E+001,    +677
+1.92890000E+001, +1.24103000E+002, -2.10000000E+001,    +760
+1.97617000E+001, +1.24103000E+002, -2.10000000E+001,    +620
+2.02343000E+001, +1.24103000E+002, -2.10000000E+001,    +377
+2.07070000E+001, +1.24103000E+002, -2.10000000E+001,    +314
+2.11796000E+001, +1.24103000E+002, -2.10000000E+001,    +399
+2.16523000E+001, +1.24103000E+002, -2.10000000E+001,    +357
+2.21249000E+001, +1.24103000E+002, -2.10000000E+001,    +363
+2.25976000E+001, +1.24103000E+002, -2.10000000E+001,    +464
+2.30702000E+001, +1.24103000E+002, -2.10000000E+001,    +385
+2.35429000E+001, +1.24103000E+002, -2.10000000E+001,    +274
+2.40156000E+001, +1.24103000E+002, -2.10000000E+001,    +162
+2.44882000E+001, +1.24103000E+002, -2.10000000E+001,    +198
+2.49609000E+001, +1.24103000E+002, -2.10000000E+001,    +371
+2.54335000E+001, +1.24103000E+002, -2.10000000E+001,    +525
+2.59062000E+001, +1.24103000E+002, -2.10000000E+001,    +560
+2.63788000E+001, +1.24103000E+002, -2.10000000E+001,    +672
+2.68515000E+001, +1.24103000E+002, -2.10000000E+001,    +626
+2.73241000E+001, +1.24103000E+002, -2.10000000E+001,    +600
+2.77968000E+001, +1.24103000E+002, -2.10000000E+001,    +204
+2.82695000E+001, +1.24103000E+002, -2.10000000E+001,    +302
+2.87421000E+001, +1.24103000E+002, -2.10000000E+001,    +361
+2.92148000E+001, +1.24103000E+002, -2.10000000E+001,    +563
+2.96874000E+001, +1.24103000E+002, -2.10000000E+001,    +902
+3.01601000E+001, +1.24103000E+002, -2.10000000E+001,   +1085
+3.06327000E+001, +1.24103000E+002, -2.10000000E+001,   +1093
+3.11054000E+001, +1.24103000E+002, -2.10000000E+001,   +1019
+3.15781000E+001, +1.24103000E+002, -2.10000000E+001,    +669
+3.20507000E+001, +1.24103000E+002, -2.10000000E+001,    +223
+1.83437000E+001, +1.23630400E+002, -2.10000000E+001,    +380
+1.88163000E+001, +1.23630400E+002, -2.10000000E+001,    +430
+1.92890000E+001, +1.23630400E+002, -2.10000000E+001,    +484
+1.97617000E+001, +1.23630400E+002, -2.10000000E+001,    +618
+2.02343000E+001, +1.23630400E+002, -2.10000000E+001,    +573
+2.07070000E+001, +1.23630400E+002, -2.10000000E+001,    +470
+2.11796000E+001, +1.23630400E+002, -2.10000000E+001,    +242
+2.16523000E+001, +1.23630400E+002, -2.10000000E+001,    +143
+2.21249000E+001, +1.23630400E+002, -2.10000000E+001,    +264
+2.25976000E+001, +1.23630400E+002, -2.10000000E+001,    +355
+2.30702000E+001, +1.23630400E+002, -2.10000000E+001,    +336
+2.35429000E+001, +1.23630400E+002, -2.10000000E+001,    +296
+2.40156000E+001, +1.23630400E+002, -2.10000000E+001,    +212
+2.44882000E+001, +1.23630400E+002, -2.10000000E+001,    +212
+2.49609000E+001, +1.23630400E+002, -2.10000000E+001,    +101
+2.54335000E+001, +1.23630400E+002, -2.10000000E+001,    +162
+2.59062000E+001, +1.23630400E+002, -2.10000000E+001,    +387
+2.63788000E+001, +1.23630400E+002, -2.10000000E+001,    +518
+2.68515000E+001, +1.23630400E+002, -2.10000000E+001,    +603
+2.73241000E+001, +1.23630400E+002, -2.10000000E+001,    +687
+2.77968000E+001, +1.23630400E+002, -2.10000000E+001,    +466
+2.82695000E+001, +1.23630400E+002, -2.10000000E+001,    +330
+2.87421000E+001, +1.23630400E+002, -2.10000000E+001,    +503
+2.92148000E+001, +1.23630400E+002, -2.10000000E+001,    +869
+2.96874000E+001, +1.23630400E+002, -2.10000000E+001,    +839
+3.01601000E+001, +1.23630400E+002, -2.10000000E+001,   +1033
+3.06327000E+001, +1.23630400E+002, -2.10000000E+001,    +971
+3.11054000E+001, +1.23630400E+002, -2.10000000E+001,    +783
+3.15781000E+001, +1.23630400E+002, -2.10000000E+001,    +825
+3.20507000E+001, +1.23630400E+002, -2.10000000E+001,    +509
+1.83437000E+001, +1.23157700E+002, -2.10000000E+001,    +199
+1.88163000E+001, +1.23157700E+002, -2.10000000E+001,    +294
+1.92890000E+001, +1.23157700E+002, -2.10000000E+001,    +364
+1.97617000E+001, +1.23157700E+002, -2.10000000E+001,    +398
+2.02343000E+001, +1.23157700E+002, -2.10000000E+001,    +393
+2.07070000E+001, +1.23157700E+002, -2.10000000E+001,    +504
+2.11796000E+001, +1.23157700E+002, -2.10000000E+001,    +415
+2.16523000E+001, +1.23157700E+002, -2.10000000E+001,    +385
+2.21249000E+001, +1.23157700E+002, -2.10000000E+001,    +420
+2.25976000E+001, +1.23157700E+002, -2.10000000E+001,    +327
+2.30702000E+001, +1.23157700E+002, -2.10000000E+001,    +229
+2.35429000E+001, +1.23157700E+002, -2.10000000E+001,    +279
+2.40156000E+001, +1.23157700E+002, -2.10000000E+001,    +413
+2.44882000E+001, +1.23157700E+002, -2.10000000E+001,    +429
+2.49609000E+001, +1.23157700E+002, -2.10000000E+001,    +331
+2.54335000E+001, +1.23157700E+002, -2.10000000E+001,    +427
+2.59062000E+001, +1.23157700E+002, -2.10000000E+001,    +533
+2.63788000E+001, +1.23157700E+002, -2.10000000E+001,    +511
+2.68515000E+001, +1.23157700E+002, -2.10000000E+001,    +630
+2.73241000E+001, +1.23157700E+002, -2.10000000E+001,    +658
+2.77968000E+001, +1.23157700E+002, -2.10000000E+001,    +438
+2.82695000E+001, +1.23157700E+002, -2.10000000E+001,    +304
+2.87421000E+001, +1.23157700E+002, -2.10000000E+001,    +474
+2.92148000E+001, +1.23157700E+002, -2.10000000E+001,   +1051
+2.96874000E+001, +1.23157700E+002, -2.10000000E+001,   +1041
+3.01601000E+001, +1.23157700E+002, -2.10000000E+001,    +948
+3.06327000E+001, +1.23157700E+002, -2.10000000E+001,    +871
+3.11054000E+001, +1.23157700E+002, -2.10000000E+001,    +489
+3.15781000E+001, +1.23157700E+002, -2.10000000E+001,    +271
+3.20507000E+001, +1.23157700E+002, -2.10000000E+001,    +144
+1.83437000E+001, +1.22685100E+002, -2.10000000E+001,    +360
+1.88163000E+001, +1.22685100E+002, -2.10000000E+001,    +120
+1.92890000E+001, +1.22685100E+002, -2.10000000E+001,    +260
+1.97617000E+001, +1.22685100E+002, -2.10000000E+001,    +388
+2.02343000E+001, +1.22685100E+002, -2.10000000E+001,    +264
+2.07070000E+001, +1.22685100E+002, -2.10000000E+001,    +316
+2.11796000E+001, +1.22685100E+002, -2.10000000E+001,    +322
+2.16523000E+001, +1.22685100E+002, -2.10000000E+001,     +97
+2.21249000E+001, +1.22685100E+002, -2.10000000E+001,    +261
+2.25976000E+001, +1.22685100E+002, -2.10000000E+001,    +494
+2.30702000E+001, +1.22685100E+002, -2.10000000E+001,    +246
+2.35429000E+001, +1.22685100E+002, -2.10000000E+001,      -2
+2.40156000E+001, +1.22685100E+002, -2.10000000E+001,    +265
+2.44882000E+001, +1.22685100E+002, -2.10000000E+001,    +483
+2.49609000E+001, +1.22685100E+002, -2.10000000E+001,    +457
+2.54335000E+001, +1.22685100E+002, -2.10000000E+001,    +481
+2.59062000E+001, +1.22685100E+002, -2.10000000E+001,    +559
+2.63788000E+001, +1.22685100E+002, -2.10000000E+001,    +630
+2.68515000E+001, +1.22685100E+002, -2.10000000E+001,    +672
+2.73241000E+001, +1.22685100E+002, -2.10000000E+001,    +655
+2.77968000E+001, +1.22685100E+002, -2.10000000E+001,    +421
+2.82695000E+001, +1.22685100E+002, -2.10000000E+001,    +376
+2.87421000E+001, +1.22685100E+002, -2.10000000E+001,    +486
+2.92148000E+001, +1.22685100E+002, -2.10000000E+001,    +843
+2.96874000E+001, +1.22685100E+002, -2.10000000E+001,   +1054
+3.01601000E+001, +1.22685100E+002, -2.10000000E+001,    +966
+3.06327000E+001, +1.22685100E+002, -2.10000000E+001,    +873
+3.11054000E+001, +1.22685100E+002, -2.10000000E+001,    +667
+3.15781000E+001, +1.22685100E+002, -2.10000000E+001,    +427
+3.20507000E+001, +1.22685100E+002, -2.10000000E+001,    +365
+1.83437000E+001, +1.22212400E+002, -2.10000000E+001,    +972
+1.88163000E+001, +1.22212400E+002, -2.10000000E+001,    +436
